date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2014-12-19,17,13,0.0,8.7,5,5,7,04:37 AM,03:34 PM,07:38 AM,05:32 PM,11,16,16,16,15,7,72,0.1,1018,17,10,222,11
2014-12-20,16,12,0.0,8.7,4,4,0,05:38 AM,04:22 PM,07:39 AM,05:33 PM,9,15,15,15,9,4,66,0.0,1019,16,10,227,7
2014-12-21,15,12,0.0,8.7,4,4,0,06:37 AM,05:17 PM,07:39 AM,05:33 PM,8,14,14,14,12,3,67,0.0,1019,15,10,217,9
2014-12-22,16,12,0.0,7.0,4,4,0,07:36 AM,06:16 PM,07:40 AM,05:34 PM,9,12,14,12,26,19,73,5.6,1016,16,10,156,18
2014-12-23,14,11,0.0,8.7,4,4,7,08:31 AM,07:21 PM,07:40 AM,05:34 PM,5,14,14,14,8,3,54,0.0,1020,14,10,161,6
2014-12-24,15,11,0.0,8.7,4,4,14,09:22 AM,08:27 PM,07:41 AM,05:35 PM,8,16,16,16,8,0,61,0.0,1025,15,10,130,6
2014-12-25,17,13,0.0,8.7,5,5,21,10:09 AM,09:35 PM,07:41 AM,05:35 PM,8,17,17,17,13,0,55,0.0,1024,17,10,141,9
2014-12-26,19,15,0.0,8.7,5,5,29,10:52 AM,10:41 PM,07:42 AM,05:36 PM,8,18,18,18,14,0,51,0.0,1018,19,10,176,9
2014-12-27,17,15,0.0,8.7,5,5,36,11:32 AM,11:47 PM,07:42 AM,05:37 PM,9,15,16,15,26,4,65,0.1,1016,17,10,189,18
2014-12-28,16,14,0.0,8.7,4,4,43,12:10 PM,No moonset,07:42 AM,05:37 PM,10,13,15,13,28,21,74,0.4,1018,16,10,199,20
2014-12-29,17,14,0.0,8.7,5,5,51,12:49 PM,12:51 AM,07:43 AM,05:38 PM,9,15,15,15,26,2,66,0.0,1020,17,10,196,18
2014-12-30,17,14,0.0,8.7,4,4,58,01:28 PM,01:54 AM,07:43 AM,05:39 PM,8,15,15,15,18,0,64,0.0,1018,17,10,206,12
2014-12-31,17,14,0.0,8.7,5,5,62,02:09 PM,02:55 AM,07:43 AM,05:39 PM,8,16,16,16,14,1,59,0.0,1017,17,10,193,10
2015-01-01,18,13,0.0,8.7,5,5,72,02:53 PM,03:56 AM,07:43 AM,05:40 PM,7,15,16,15,23,20,56,0.6,1018,18,10,199,17
2015-01-02,15,12,0.0,8.7,4,4,80,03:39 PM,04:54 AM,07:44 AM,05:41 PM,8,12,13,12,22,23,73,1.1,1021,15,10,211,17
2015-01-03,14,11,0.0,8.7,4,4,87,04:29 PM,05:50 AM,07:44 AM,05:42 PM,7,11,12,11,19,30,71,1.1,1019,14,9,201,14
2015-01-04,14,11,0.0,8.7,4,4,94,05:21 PM,06:41 AM,07:44 AM,05:42 PM,8,10,12,10,26,11,73,0.1,1017,14,10,196,19
2015-01-05,14,13,0.0,5.4,4,4,100,06:14 PM,07:29 AM,07:44 AM,05:43 PM,10,11,13,11,50,54,78,2.0,1013,14,10,191,38
2015-01-06,13,10,0.0,7.1,3,3,100,07:09 PM,08:12 AM,07:44 AM,05:44 PM,8,8,12,8,71,73,75,11.8,1008,13,9,201,51
2015-01-07,10,7,0.0,3.8,2,2,84,08:03 PM,08:51 AM,07:44 AM,05:45 PM,5,4,8,4,50,79,82,27.2,1010,10,8,250,33
2015-01-08,7,6,0.0,8.7,3,3,77,08:56 PM,09:28 AM,07:44 AM,05:46 PM,-1,5,7,5,14,35,58,0.1,1019,7,10,329,11
2015-01-09,6,3,0.0,8.7,2,2,69,09:50 PM,10:01 AM,07:44 AM,05:47 PM,-1,1,5,1,25,31,68,0.6,1022,6,10,141,19
2015-01-10,8,1,0.0,8.7,3,3,62,10:42 PM,10:33 AM,07:44 AM,05:47 PM,0,3,6,3,27,40,69,12.0,1021,8,9,144,19
2015-01-11,9,6,0.0,8.7,3,3,55,11:36 PM,11:05 AM,07:44 AM,05:48 PM,5,7,9,7,17,26,76,1.6,1022,9,10,132,12
2015-01-12,11,7,0.0,8.7,3,3,48,No moonrise,11:37 AM,07:44 AM,05:49 PM,5,9,10,9,11,6,68,0.0,1027,11,10,118,8
2015-01-13,12,10,0.0,8.7,4,4,40,12:29 AM,12:10 PM,07:44 AM,05:50 PM,3,9,11,9,22,18,56,0.0,1023,12,10,118,12
2015-01-14,16,11,0.0,8.7,4,4,33,01:24 AM,12:46 PM,07:44 AM,05:51 PM,3,12,13,12,17,6,53,0.1,1020,16,10,151,9
2015-01-15,12,10,0.0,5.4,3,3,26,02:21 AM,01:26 PM,07:43 AM,05:52 PM,8,9,11,9,27,58,80,5.3,1017,12,10,197,17
2015-01-16,14,10,0.0,8.7,4,4,19,03:19 AM,02:10 PM,07:43 AM,05:53 PM,7,12,12,12,16,23,70,0.2,1020,14,10,157,9
2015-01-17,14,11,0.0,8.7,4,4,11,04:18 AM,03:00 PM,07:43 AM,05:54 PM,7,13,13,13,9,17,66,0.2,1022,14,10,68,5
2015-01-18,15,10,0.0,8.7,4,4,4,05:18 AM,03:57 PM,07:43 AM,05:55 PM,6,14,14,14,12,1,60,0.0,1026,15,10,88,8
2015-01-19,14,10,0.0,5.4,3,3,0,06:15 AM,05:00 PM,07:42 AM,05:56 PM,6,13,13,13,9,50,65,0.0,1024,14,10,109,5
2015-01-20,17,11,0.0,8.7,4,4,0,07:09 AM,06:06 PM,07:42 AM,05:57 PM,9,16,16,16,13,1,64,0.0,1022,17,10,121,8
2015-01-21,21,15,0.0,8.7,5,5,3,07:59 AM,07:15 PM,07:41 AM,05:58 PM,9,19,19,19,14,1,55,0.0,1021,21,10,159,7
2015-01-22,18,14,0.0,8.7,5,5,10,08:45 AM,08:24 PM,07:41 AM,05:58 PM,9,17,17,17,14,14,59,0.0,1021,18,10,157,8
2015-01-23,20,15,0.0,8.7,5,5,18,09:29 AM,09:33 PM,07:41 AM,05:59 PM,8,17,18,17,21,13,52,0.0,1019,20,10,92,11
2015-01-24,21,15,0.0,10.6,5,5,25,10:09 AM,10:40 PM,07:40 AM,06:00 PM,8,19,19,19,20,2,50,0.0,1016,21,10,128,10
2015-01-25,20,16,0.0,8.5,5,5,32,10:49 AM,11:46 PM,07:40 AM,06:01 PM,9,18,18,18,13,44,56,0.0,1016,20,10,157,7
2015-01-26,18,14,0.0,10.6,5,5,39,11:30 AM,No moonset,07:39 AM,06:02 PM,9,17,17,17,15,3,58,0.0,1019,18,10,166,9
2015-01-27,18,13,0.0,6.9,4,4,47,12:10 PM,12:49 AM,07:39 AM,06:03 PM,4,16,16,16,16,53,46,0.0,1017,18,10,94,8
2015-01-28,16,13,0.0,10.7,4,4,54,12:53 PM,01:50 AM,07:38 AM,06:04 PM,6,15,15,15,15,5,56,0.9,1013,16,10,194,8
2015-01-29,16,13,0.0,10.7,4,4,61,01:38 PM,02:49 AM,07:37 AM,06:05 PM,6,15,15,15,17,8,55,0.0,1014,16,10,175,10
2015-01-30,15,13,0.0,10.7,4,4,69,02:26 PM,03:45 AM,07:37 AM,06:06 PM,6,12,13,12,32,17,63,2.6,1015,15,10,190,19
2015-01-31,17,12,0.0,10.7,4,4,72,03:17 PM,04:37 AM,07:36 AM,06:07 PM,6,13,14,13,28,9,58,0.0,1020,17,10,182,16
2015-02-01,18,13,0.0,10.7,5,5,86,04:09 PM,05:26 AM,07:35 AM,06:08 PM,7,18,19,18,10,0,47,0.0,1019,18,10,141,6
2015-02-02,21,15,0.0,10.7,5,5,94,05:02 PM,06:10 AM,07:35 AM,06:09 PM,8,20,20,20,12,0,49,0.0,1014,21,10,203,7
2015-02-03,19,13,0.0,10.8,5,5,100,05:56 PM,06:50 AM,07:34 AM,06:10 PM,8,16,16,16,27,3,60,0.0,1015,19,10,206,15
2015-02-04,17,13,0.0,10.8,4,4,100,06:49 PM,07:28 AM,07:33 AM,06:11 PM,9,15,15,15,15,11,68,0.1,1020,17,10,196,9
2015-02-05,19,13,0.0,10.8,5,5,84,07:43 PM,08:02 AM,07:32 AM,06:12 PM,8,17,16,17,18,8,57,0.0,1021,19,10,95,10
2015-02-06,22,16,0.0,10.8,5,5,76,08:36 PM,08:35 AM,07:32 AM,06:13 PM,7,19,20,19,21,18,46,0.0,1016,22,10,98,10
2015-02-07,22,15,0.0,10.1,5,5,69,09:29 PM,09:07 AM,07:31 AM,06:14 PM,9,19,20,19,22,33,54,0.0,1010,22,10,196,11
2015-02-08,16,13,0.0,10.9,4,4,61,10:22 PM,09:39 AM,07:30 AM,06:15 PM,10,13,15,13,34,28,75,0.6,1010,16,10,214,21
2015-02-09,15,13,0.0,10.9,4,4,53,11:16 PM,10:11 AM,07:29 AM,06:16 PM,9,12,14,12,40,37,73,8.8,1007,15,9,208,25
2015-02-10,18,12,0.0,10.1,4,4,46,No moonrise,10:45 AM,07:28 AM,06:17 PM,6,13,14,13,60,26,59,5.3,1003,18,10,185,36
2015-02-11,12,10,0.0,10.1,4,4,38,12:10 AM,11:22 AM,07:27 AM,06:18 PM,7,7,11,7,59,53,74,15.4,1006,12,9,203,38
2015-02-12,12,10,0.0,10.9,4,4,31,01:06 AM,12:03 PM,07:26 AM,06:19 PM,7,8,11,8,43,50,79,10.5,1013,12,9,195,28
2015-02-13,11,9,0.0,11.0,4,4,23,02:03 AM,12:49 PM,07:25 AM,06:20 PM,6,7,10,7,37,47,78,9.5,1014,11,9,180,23
2015-02-14,14,10,0.0,11.0,4,4,16,03:01 AM,01:41 PM,07:24 AM,06:20 PM,7,10,12,10,29,13,70,0.6,1016,14,10,176,18
2015-02-15,15,11,0.0,8.5,4,4,8,03:58 AM,02:38 PM,07:23 AM,06:21 PM,6,11,13,11,20,34,63,2.8,1015,15,10,184,12
2015-02-16,14,10,0.0,11.0,4,4,1,04:52 AM,03:42 PM,07:22 AM,06:22 PM,7,11,12,11,20,21,71,0.0,1015,14,10,190,12
2015-02-17,14,11,0.0,11.0,4,4,0,05:44 AM,04:49 PM,07:21 AM,06:23 PM,7,11,12,11,24,25,69,0.8,1016,14,10,202,15
2015-02-18,13,10,0.0,8.6,4,4,0,06:33 AM,05:59 PM,07:20 AM,06:24 PM,8,9,12,9,42,44,75,2.3,1015,13,10,214,27
2015-02-19,10,6,0.0,7.0,2,2,0,07:18 AM,07:10 PM,07:19 AM,06:25 PM,4,5,9,5,48,71,75,8.1,1010,10,9,224,33
2015-02-20,10,6,0.0,10.1,3,3,7,08:01 AM,08:19 PM,07:18 AM,06:26 PM,2,6,8,6,22,39,68,1.3,1005,10,10,204,14
2015-02-21,12,7,0.0,11.1,3,3,14,08:43 AM,09:28 PM,07:17 AM,06:27 PM,1,9,10,9,21,4,55,0.0,1013,12,10,55,13
2015-02-22,15,9,0.0,11.1,4,4,22,09:25 AM,10:35 PM,07:16 AM,06:28 PM,3,12,13,12,17,17,52,0.0,1022,15,10,185,10
2015-02-23,17,13,0.0,11.1,5,5,29,10:07 AM,11:40 PM,07:15 AM,06:29 PM,5,15,15,15,18,29,52,0.0,1020,17,10,78,9
2015-02-24,19,14,0.0,10.1,5,5,37,10:51 AM,No moonset,07:13 AM,06:29 PM,8,16,16,16,22,41,60,0.3,1011,19,9,152,11
2015-02-25,16,13,0.0,11.2,4,4,44,11:36 AM,12:41 AM,07:12 AM,06:30 PM,10,14,15,14,20,9,72,1.6,1016,16,10,184,13
2015-02-26,19,13,0.0,11.2,5,5,52,12:24 PM,01:40 AM,07:11 AM,06:31 PM,9,17,17,17,19,11,59,0.0,1021,19,10,64,10
2015-02-27,21,16,0.0,11.2,5,5,60,01:14 PM,02:33 AM,07:10 AM,06:32 PM,9,19,20,19,30,7,50,0.0,1015,21,10,117,15
2015-02-28,17,13,0.0,11.2,5,5,67,02:05 PM,03:23 AM,07:09 AM,06:33 PM,11,16,16,16,18,3,69,0.0,1016,17,10,204,11
2015-03-01,16,12,0.0,11.3,4,4,72,02:58 PM,04:08 AM,07:07 AM,06:34 PM,9,14,14,14,17,8,69,0.5,1018,16,10,189,11
2015-03-02,16,12,0.0,11.3,4,4,79,03:51 PM,04:50 AM,07:06 AM,06:35 PM,9,13,14,13,20,6,72,0.8,1018,16,10,190,12
2015-03-03,16,12,0.0,11.3,4,4,86,04:44 PM,05:28 AM,07:05 AM,06:35 PM,8,13,14,13,21,10,70,0.9,1019,16,10,198,12
2015-03-04,16,13,0.0,11.3,4,4,94,05:38 PM,06:03 AM,07:04 AM,06:36 PM,10,15,15,15,11,18,74,0.3,1019,16,10,171,7
2015-03-05,17,12,0.0,11.4,4,4,100,06:30 PM,06:37 AM,07:02 AM,06:37 PM,8,16,16,16,19,0,59,0.0,1020,17,10,114,12
2015-03-06,21,15,0.0,11.4,5,5,100,07:24 PM,07:09 AM,07:01 AM,06:38 PM,7,18,19,18,25,5,48,0.0,1021,21,10,106,13
2015-03-07,23,17,0.0,11.4,5,5,84,08:17 PM,07:41 AM,07:00 AM,06:39 PM,8,20,21,20,30,18,45,0.0,1017,23,10,128,15
2015-03-08,23,17,0.0,11.6,5,5,77,09:10 PM,08:13 AM,06:58 AM,06:40 PM,10,21,22,21,21,11,49,0.0,1015,23,10,170,11
2015-03-09,23,17,0.0,11.6,5,5,70,10:05 PM,08:47 AM,06:57 AM,06:40 PM,10,21,22,21,12,16,51,0.0,1017,23,10,128,6
2015-03-10,17,13,0.0,10.2,5,5,63,11:00 PM,09:23 AM,06:56 AM,06:41 PM,10,16,16,16,18,38,67,1.2,1015,17,10,193,12
2015-03-11,17,13,0.0,8.8,4,4,55,11:55 PM,10:02 AM,06:54 AM,06:42 PM,9,15,15,15,21,48,65,0.7,1015,17,10,190,13
2015-03-12,18,14,0.0,8.8,5,5,48,No moonrise,10:44 AM,06:53 AM,06:43 PM,8,15,16,15,26,46,62,0.9,1013,18,10,184,15
2015-03-13,17,14,0.0,8.8,4,4,41,12:51 AM,11:33 AM,06:52 AM,06:44 PM,8,15,16,15,20,55,63,0.9,1013,17,10,207,13
2015-03-14,16,13,0.0,8.8,4,4,34,01:46 AM,12:26 PM,06:50 AM,06:44 PM,8,13,15,13,31,51,66,2.8,1014,16,10,211,20
2015-03-15,16,12,0.0,8.8,4,4,26,02:40 AM,01:25 PM,06:49 AM,06:45 PM,8,13,15,13,29,52,65,3.4,1014,16,10,213,19
2015-03-16,15,11,0.0,8.8,3,3,19,03:31 AM,02:27 PM,06:48 AM,06:46 PM,6,12,13,12,23,49,64,2.1,1016,15,10,202,15
2015-03-17,16,11,0.0,8.8,4,4,12,04:20 AM,03:35 PM,06:46 AM,06:47 PM,6,13,14,13,21,49,61,0.4,1017,16,10,186,14
2015-03-18,16,12,0.0,10.2,4,4,4,05:06 AM,04:43 PM,06:45 AM,06:48 PM,7,14,15,14,16,33,60,0.2,1017,16,10,186,11
2015-03-19,17,13,0.0,11.6,4,4,0,05:50 AM,05:53 PM,06:44 AM,06:48 PM,8,14,15,14,23,11,67,0.6,1015,17,10,196,15
2015-03-20,14,12,0.0,11.6,4,4,0,06:32 AM,07:03 PM,06:42 AM,06:49 PM,8,11,13,11,35,24,71,0.4,1015,14,10,209,23
2015-03-21,14,11,0.0,8.8,4,4,3,07:15 AM,08:12 PM,06:41 AM,06:50 PM,7,10,12,10,39,38,72,2.6,1014,14,10,224,25
2015-03-22,14,10,0.0,11.6,4,4,10,07:58 AM,09:20 PM,06:40 AM,06:51 PM,5,12,13,12,21,7,60,2.7,1017,14,10,239,13
2015-03-23,16,11,0.0,10.2,4,4,17,08:42 AM,10:25 PM,06:38 AM,06:51 PM,7,14,14,14,12,32,63,0.0,1019,16,10,228,7
2015-03-24,18,13,0.0,11.6,5,5,24,09:29 AM,11:28 PM,06:37 AM,06:52 PM,8,16,16,16,15,6,59,0.0,1016,18,10,154,9
2015-03-25,19,14,0.0,10.2,5,5,32,10:17 AM,No moonset,06:35 AM,06:53 PM,8,16,17,16,24,21,56,0.0,1017,19,10,114,14
2015-03-26,20,15,0.0,11.6,5,5,39,11:08 AM,12:25 AM,06:34 AM,06:54 PM,10,19,19,19,16,12,57,0.0,1018,20,10,141,9
2015-03-27,24,18,0.0,11.6,6,6,46,12:00 PM,01:18 AM,06:33 AM,06:54 PM,8,21,23,21,26,23,41,0.0,1014,24,10,79,12
2015-03-28,22,18,0.0,11.6,6,6,54,12:53 PM,02:05 AM,06:31 AM,06:55 PM,11,21,21,21,29,28,54,0.0,1009,22,10,192,15
2015-03-29,21,16,0.0,11.6,5,5,61,01:46 PM,02:49 AM,06:30 AM,06:56 PM,13,19,19,19,20,12,71,0.1,1009,21,10,166,11
2015-03-30,17,14,0.0,11.6,5,5,68,02:39 PM,03:28 AM,06:29 AM,06:57 PM,10,15,16,15,31,13,70,0.8,1012,17,10,205,19
2015-03-31,18,13,0.0,11.6,5,5,72,03:33 PM,04:04 AM,06:27 AM,06:58 PM,11,15,16,15,23,10,74,0.5,1013,18,9,200,15
2015-04-01,18,14,0.0,11.6,5,5,86,04:25 PM,04:38 AM,06:26 AM,06:58 PM,11,15,16,15,23,14,74,0.2,1013,18,10,205,14
2015-04-02,18,14,0.0,11.6,5,5,93,05:19 PM,05:11 AM,06:25 AM,06:59 PM,12,16,16,16,19,18,75,0.0,1014,18,10,206,11
2015-04-03,19,14,0.0,11.6,5,5,100,06:11 PM,05:43 AM,06:23 AM,07:00 PM,11,17,17,17,13,17,70,0.0,1010,19,10,238,8
2015-04-04,18,14,0.0,11.6,5,5,100,07:05 PM,06:15 AM,06:22 AM,07:01 PM,10,15,16,15,22,1,71,0.0,1012,18,10,210,14
2015-04-05,18,13,0.0,11.6,5,5,84,08:00 PM,06:48 AM,06:21 AM,07:01 PM,11,17,17,17,15,0,69,0.0,1016,18,10,192,10
2015-04-06,20,14,0.0,11.6,5,5,77,08:55 PM,07:24 AM,06:19 AM,07:02 PM,11,17,17,17,19,23,66,0.0,1016,20,10,190,11
2015-04-07,23,16,0.0,11.6,6,6,69,09:51 PM,08:02 AM,06:18 AM,07:03 PM,11,21,22,21,22,7,53,0.0,1012,23,10,178,12
2015-04-08,26,18,0.0,11.6,6,6,61,10:46 PM,08:43 AM,06:17 AM,07:04 PM,10,22,23,22,23,19,46,0.0,1008,26,10,187,11
2015-04-09,22,13,0.0,9.0,5,5,54,11:41 PM,09:30 AM,06:15 AM,07:04 PM,11,16,17,16,34,37,70,0.3,1007,22,10,216,21
2015-04-10,16,12,0.0,11.6,4,4,46,No moonrise,10:20 AM,06:14 AM,07:05 PM,7,12,13,12,28,19,65,0.5,1011,16,10,197,18
2015-04-11,16,11,0.0,11.6,4,4,39,12:34 AM,11:16 AM,06:13 AM,07:06 PM,8,12,13,12,32,31,70,2.6,1012,16,10,190,22
2015-04-12,15,11,0.0,11.6,4,4,31,01:25 AM,12:15 PM,06:12 AM,07:07 PM,6,11,12,11,23,28,67,0.5,1016,15,10,194,15
2015-04-13,19,14,0.0,10.3,5,5,24,02:13 AM,01:19 PM,06:10 AM,07:07 PM,10,17,18,17,18,35,63,0.3,1014,19,10,191,12
2015-04-14,21,15,0.0,9.0,5,5,16,02:58 AM,02:24 PM,06:09 AM,07:08 PM,10,19,19,19,19,44,60,0.2,1013,21,10,174,12
2015-04-15,20,16,0.0,10.3,5,5,9,03:42 AM,03:31 PM,06:08 AM,07:09 PM,10,18,19,18,23,41,61,0.3,1012,20,10,196,14
2015-04-16,21,16,0.0,11.6,5,5,1,04:23 AM,04:39 PM,06:07 AM,07:10 PM,9,19,19,19,22,38,54,0.3,1018,21,10,82,12
2015-04-17,19,15,0.0,11.6,5,5,0,05:05 AM,05:48 PM,06:05 AM,07:10 PM,12,18,18,18,13,4,68,0.0,1023,19,10,205,8
2015-04-18,19,14,0.0,11.6,5,5,0,05:47 AM,06:56 PM,06:04 AM,07:11 PM,12,17,17,17,14,0,73,0.0,1022,19,10,208,9
2015-04-19,20,14,0.0,11.6,5,5,0,06:30 AM,08:04 PM,06:03 AM,07:12 PM,12,19,19,19,12,0,66,0.0,1017,20,10,203,8
2015-04-20,25,16,0.0,11.6,6,6,6,07:16 AM,09:09 PM,06:02 AM,07:13 PM,7,21,22,21,38,1,40,0.0,1011,25,10,190,19
2015-04-21,20,16,0.0,11.6,5,5,14,08:05 AM,10:10 PM,06:01 AM,07:14 PM,12,18,18,18,34,2,68,0.0,1010,20,10,214,20
2015-04-22,18,15,0.0,13.1,5,5,21,08:56 AM,11:07 PM,06:00 AM,07:14 PM,11,16,16,16,36,12,71,1.0,1011,18,10,222,24
2015-04-23,15,11,0.0,13.6,4,4,29,09:49 AM,11:58 PM,05:58 AM,07:15 PM,7,12,14,12,48,16,66,9.1,1012,15,9,225,30
2015-04-24,16,11,0.0,13.6,4,4,36,10:43 AM,No moonset,05:57 AM,07:16 PM,5,15,15,15,13,6,52,6.5,1020,16,10,230,9
2015-04-25,18,12,0.0,13.6,5,5,44,11:38 AM,12:44 AM,05:56 AM,07:17 PM,8,17,17,17,19,2,55,0.0,1021,18,10,200,12
2015-04-26,22,16,0.0,13.6,5,5,52,12:32 PM,01:26 AM,05:55 AM,07:17 PM,9,20,21,20,19,5,50,0.0,1016,22,10,167,10
2015-04-27,25,18,0.0,13.6,6,6,59,01:26 PM,02:04 AM,05:54 AM,07:18 PM,9,22,23,22,17,9,41,0.0,1013,25,10,154,8
2015-04-28,21,16,0.0,13.7,5,5,67,02:18 PM,02:38 AM,05:53 AM,07:19 PM,12,19,20,19,16,16,64,0.0,1012,21,10,212,10
2015-04-29,27,21,0.0,13.7,6,6,74,03:12 PM,03:12 AM,05:52 AM,07:20 PM,11,26,26,25,14,0,41,0.0,1013,27,10,201,7
2015-04-30,21,16,0.0,13.7,5,5,82,04:04 PM,03:44 AM,05:51 AM,07:21 PM,13,19,19,19,23,0,68,0.0,1014,21,10,214,14
2015-05-01,20,15,0.0,13.7,5,5,86,04:58 PM,04:15 AM,05:50 AM,07:21 PM,13,18,18,18,22,0,71,0.0,1015,20,10,209,13
2015-05-02,20,15,0.0,13.7,5,5,93,05:53 PM,04:48 AM,05:49 AM,07:22 PM,14,19,19,19,13,1,73,0.0,1015,20,10,235,9
2015-05-03,21,14,0.0,13.8,5,5,100,06:48 PM,05:23 AM,05:48 AM,07:23 PM,15,19,19,19,10,7,79,0.0,1013,21,10,218,7
2015-05-04,19,15,0.0,13.8,5,5,100,07:45 PM,06:01 AM,05:47 AM,07:24 PM,14,19,19,19,12,8,77,0.0,1012,19,10,140,9
2015-05-05,21,16,0.0,13.8,5,5,85,08:41 PM,06:41 AM,05:46 AM,07:24 PM,14,20,20,20,19,5,70,0.0,1011,21,10,177,12
2015-05-06,24,18,0.0,13.8,6,6,78,09:37 PM,07:27 AM,05:45 AM,07:25 PM,14,22,22,22,22,0,62,0.0,1009,24,10,179,12
2015-05-07,24,19,0.0,13.8,6,6,70,10:31 PM,08:17 AM,05:44 AM,07:26 PM,14,23,25,23,14,0,58,0.0,1010,24,10,155,9
2015-05-08,24,19,0.0,13.8,6,6,63,11:24 PM,09:11 AM,05:43 AM,07:27 PM,14,22,23,22,17,12,59,0.0,1010,24,10,218,10
2015-05-09,24,20,0.0,13.9,6,6,56,No moonrise,10:10 AM,05:42 AM,07:28 PM,14,22,24,22,16,5,59,1.7,1007,24,10,209,10
2015-05-10,21,18,0.0,13.9,5,5,49,12:12 AM,11:11 AM,05:41 AM,07:28 PM,16,20,21,20,22,4,77,0.1,1008,21,10,204,14
2015-05-11,23,18,0.0,13.9,6,6,41,12:57 AM,12:14 PM,05:41 AM,07:29 PM,15,22,23,22,13,9,67,0.3,1010,23,10,172,8
2015-05-12,24,19,0.0,13.9,6,6,34,01:40 AM,01:19 PM,05:40 AM,07:30 PM,16,22,23,22,13,9,69,0.0,1011,24,10,221,8
2015-05-13,23,19,0.0,13.9,6,6,27,02:20 AM,02:24 PM,05:39 AM,07:31 PM,13,21,22,21,16,8,59,0.0,1012,23,10,222,10
2015-05-14,22,17,0.0,13.9,5,5,19,03:00 AM,03:31 PM,05:38 AM,07:31 PM,13,19,20,19,21,6,66,0.0,1013,22,10,207,14
2015-05-15,22,17,0.0,14.0,5,5,12,03:40 AM,04:37 PM,05:37 AM,07:32 PM,13,21,22,21,17,1,62,0.0,1020,22,10,182,11
2015-05-16,24,18,0.0,14.0,6,6,5,04:22 AM,05:44 PM,05:37 AM,07:33 PM,14,22,24,22,25,0,59,0.0,1020,24,10,185,14
2015-05-17,28,21,0.0,14.0,6,6,0,05:06 AM,06:49 PM,05:36 AM,07:34 PM,13,26,26,25,24,0,45,0.0,1016,28,10,212,12
2015-05-18,31,23,0.0,14.0,7,7,0,05:53 AM,07:53 PM,05:35 AM,07:34 PM,12,28,28,28,24,0,36,0.0,1012,31,10,128,12
2015-05-19,32,25,0.0,14.0,7,7,2,06:42 AM,08:52 PM,05:35 AM,07:35 PM,12,29,29,29,28,0,35,0.0,1008,32,10,190,14
2015-05-20,27,21,0.0,14.0,6,6,9,07:35 AM,09:48 PM,05:34 AM,07:36 PM,15,26,26,25,25,0,55,0.0,1010,27,10,199,14
2015-05-21,23,18,0.0,14.0,6,6,17,08:30 AM,10:37 PM,05:33 AM,07:37 PM,17,22,24,22,15,0,71,0.0,1012,23,10,236,11
2015-05-22,22,18,0.0,14.0,6,6,24,09:26 AM,11:22 PM,05:33 AM,07:37 PM,15,20,21,20,19,2,74,0.0,1012,22,10,211,13
2015-05-23,24,19,0.0,14.1,6,6,31,10:21 AM,No moonset,05:32 AM,07:38 PM,15,21,22,21,24,4,69,0.0,1012,24,10,201,14
2015-05-24,26,20,0.0,14.1,6,6,39,11:16 AM,12:01 AM,05:32 AM,07:39 PM,16,26,26,24,18,3,59,0.0,1013,26,10,209,10
2015-05-25,29,22,0.0,14.1,7,7,46,12:09 PM,12:38 AM,05:31 AM,07:39 PM,14,27,27,27,16,3,47,0.0,1012,29,10,219,9
2015-05-26,26,21,0.0,13.4,6,6,53,01:03 PM,01:12 AM,05:31 AM,07:40 PM,16,25,25,24,16,17,61,0.0,1012,26,10,199,10
2015-05-27,31,22,0.0,13.4,7,7,60,01:56 PM,01:44 AM,05:30 AM,07:41 PM,15,29,29,28,11,17,47,0.7,1009,31,10,195,5
2015-05-28,27,20,0.0,14.1,6,6,68,02:49 PM,02:16 AM,05:30 AM,07:41 PM,16,25,25,25,20,7,59,0.1,1007,27,10,249,13
2015-05-29,23,19,0.0,14.1,6,6,75,03:43 PM,02:48 AM,05:30 AM,07:42 PM,15,21,21,21,27,4,71,0.3,1009,23,10,217,18
2015-05-30,22,18,0.0,14.1,5,5,82,04:38 PM,03:22 AM,05:29 AM,07:43 PM,14,20,22,20,19,5,68,0.2,1013,22,10,213,13
2015-05-31,22,18,0.0,14.1,6,6,86,05:34 PM,03:58 AM,05:29 AM,07:43 PM,15,21,23,21,14,0,68,0.0,1014,22,10,195,10
2015-06-01,25,20,0.0,14.2,6,6,100,06:31 PM,04:37 AM,05:29 AM,07:44 PM,17,24,24,23,20,2,72,0.0,1010,25,10,233,13
2015-06-02,24,20,0.0,14.2,6,6,100,07:29 PM,05:21 AM,05:28 AM,07:44 PM,17,22,23,22,22,1,75,0.0,1012,24,10,218,15
2015-06-03,24,19,0.0,14.2,6,6,85,08:25 PM,06:10 AM,05:28 AM,07:45 PM,16,23,24,23,13,1,68,0.0,1014,24,10,240,9
2015-06-04,23,18,0.0,14.2,6,6,77,09:19 PM,07:04 AM,05:28 AM,07:45 PM,17,22,24,22,10,0,73,0.0,1013,23,10,250,8
2015-06-05,23,18,0.0,14.2,6,6,69,10:10 PM,08:02 AM,05:28 AM,07:46 PM,16,22,24,22,12,0,70,0.0,1012,23,10,220,9
